trading_session_uuid,trader_uuid,trader_type,order_id,status,order_type,amount,price,timestamp,order_json,created_ts
20ce9b67-b549-4136-b8d2-451ac12f4c6e,371c5d88-aa0b-448d-94bc-1d7355ed4882,NOISE,500428f5-cc0c-4d69-a90a-784a0231fbae,executed,1,0.0,106.0,2026-02-16T22:45:40.090524+00:00,"{""amount"": 0, ""execution_timestamp"": ""2026-02-16 22:45:40.112808+00:00"", ""id"": ""500428f5-cc0c-4d69-a90a-784a0231fbae"", ""order_type"": 1, ""price"": 106, ""session_id"": ""20ce9b67-b549-4136-b8d2-451ac12f4c6e"", ""status"": ""executed"", ""timestamp"": ""2026-02-16 22:45:40.090524+00:00"", ""trader_id"": ""371c5d88-aa0b-448d-94bc-1d7355ed4882""}",1771281940.116333
20ce9b67-b549-4136-b8d2-451ac12f4c6e,371c5d88-aa0b-448d-94bc-1d7355ed4882,NOISE,71f63074-e200-425e-9992-53f859c6c31e,active,1,1.0,92.0,2026-02-16T22:45:50.556975+00:00,"{""amount"": 1, ""id"": ""71f63074-e200-425e-9992-53f859c6c31e"", ""order_type"": 1, ""price"": 92, ""session_id"": ""20ce9b67-b549-4136-b8d2-451ac12f4c6e"", ""status"": ""active"", ""timestamp"": ""2026-02-16 22:45:50.556975+00:00"", ""trader_id"": ""371c5d88-aa0b-448d-94bc-1d7355ed4882""}",1771281950.56203
20ce9b67-b549-4136-b8d2-451ac12f4c6e,371c5d88-aa0b-448d-94bc-1d7355ed4882,NOISE,7f94dc68-a4a9-4adb-9af1-dc17b4d430ae,active,-1,1.0,107.0,2026-02-16T22:45:53.234333+00:00,"{""amount"": 1, ""id"": ""7f94dc68-a4a9-4adb-9af1-dc17b4d430ae"", ""order_type"": -1, ""price"": 107, ""session_id"": ""20ce9b67-b549-4136-b8d2-451ac12f4c6e"", ""status"": ""active"", ""timestamp"": ""2026-02-16 22:45:53.234333+00:00"", ""trader_id"": ""371c5d88-aa0b-448d-94bc-1d7355ed4882""}",1771281953.238151
20ce9b67-b549-4136-b8d2-451ac12f4c6e,371c5d88-aa0b-448d-94bc-1d7355ed4882,NOISE,1856832d-4814-4051-b4bc-1e4780e07ec5,active,-1,1.0,108.0,2026-02-16T22:46:00.605866+00:00,"{""amount"": 1, ""id"": ""1856832d-4814-4051-b4bc-1e4780e07ec5"", ""order_type"": -1, ""price"": 108, ""session_id"": ""20ce9b67-b549-4136-b8d2-451ac12f4c6e"", ""status"": ""active"", ""timestamp"": ""2026-02-16 22:46:00.605866+00:00"", ""trader_id"": ""371c5d88-aa0b-448d-94bc-1d7355ed4882""}",1771281960.613074
20ce9b67-b549-4136-b8d2-451ac12f4c6e,371c5d88-aa0b-448d-94bc-1d7355ed4882,NOISE,a894fb50-ca8c-442b-9f2f-47fd32161809,active,-1,1.0,92.0,2026-02-16T22:46:01.623052+00:00,"{""amount"": 1, ""id"": ""a894fb50-ca8c-442b-9f2f-47fd32161809"", ""order_type"": -1, ""price"": 92, ""session_id"": ""20ce9b67-b549-4136-b8d2-451ac12f4c6e"", ""status"": ""active"", ""timestamp"": ""2026-02-16 22:46:01.623052+00:00"", ""trader_id"": ""371c5d88-aa0b-448d-94bc-1d7355ed4882""}",1771281961.627069
20ce9b67-b549-4136-b8d2-451ac12f4c6e,371c5d88-aa0b-448d-94bc-1d7355ed4882,NOISE,a894fb50-ca8c-442b-9f2f-47fd32161809,executed,-1,0.0,92.0,2026-02-16T22:46:01.623052+00:00,"{""amount"": 0, ""execution_timestamp"": ""2026-02-16 22:46:01.637119+00:00"", ""id"": ""a894fb50-ca8c-442b-9f2f-47fd32161809"", ""order_type"": -1, ""price"": 92, ""session_id"": ""20ce9b67-b549-4136-b8d2-451ac12f4c6e"", ""status"": ""executed"", ""timestamp"": ""2026-02-16 22:46:01.623052+00:00"", ""trader_id"": ""371c5d88-aa0b-448d-94bc-1d7355ed4882""}",1771281961.641776
20ce9b67-b549-4136-b8d2-451ac12f4c6e,371c5d88-aa0b-448d-94bc-1d7355ed4882,NOISE,73363964-7470-423e-938b-177d6c4036e0,executed,1,0.0,92.0,2026-02-16T22:45:27.944296+00:00,"{""amount"": 0, ""execution_timestamp"": ""2026-02-16 22:46:01.644911+00:00"", ""id"": ""73363964-7470-423e-938b-177d6c4036e0"", ""order_type"": 1, ""price"": 92, ""session_id"": ""20ce9b67-b549-4136-b8d2-451ac12f4c6e"", ""status"": ""executed"", ""timestamp"": ""2026-02-16 22:45:27.944296+00:00"", ""trader_id"": ""371c5d88-aa0b-448d-94bc-1d7355ed4882""}",1771281961.6487
20ce9b67-b549-4136-b8d2-451ac12f4c6e,371c5d88-aa0b-448d-94bc-1d7355ed4882,NOISE,fb23d26c-8e23-4883-955d-41e0b540d501,active,-1,1.0,92.0,2026-02-16T22:46:05.315861+00:00,"{""amount"": 1, ""id"": ""fb23d26c-8e23-4883-955d-41e0b540d501"", ""order_type"": -1, ""price"": 92, ""session_id"": ""20ce9b67-b549-4136-b8d2-451ac12f4c6e"", ""status"": ""active"", ""timestamp"": ""2026-02-16 22:46:05.315861+00:00"", ""trader_id"": ""371c5d88-aa0b-448d-94bc-1d7355ed4882""}",1771281965.319775
20ce9b67-b549-4136-b8d2-451ac12f4c6e,371c5d88-aa0b-448d-94bc-1d7355ed4882,NOISE,fb23d26c-8e23-4883-955d-41e0b540d501,executed,-1,0.0,92.0,2026-02-16T22:46:05.315861+00:00,"{""amount"": 0, ""execution_timestamp"": ""2026-02-16 22:46:05.331013+00:00"", ""id"": ""fb23d26c-8e23-4883-955d-41e0b540d501"", ""order_type"": -1, ""price"": 92, ""session_id"": ""20ce9b67-b549-4136-b8d2-451ac12f4c6e"", ""status"": ""executed"", ""timestamp"": ""2026-02-16 22:46:05.315861+00:00"", ""trader_id"": ""371c5d88-aa0b-448d-94bc-1d7355ed4882""}",1771281965.335129
20ce9b67-b549-4136-b8d2-451ac12f4c6e,371c5d88-aa0b-448d-94bc-1d7355ed4882,NOISE,71f63074-e200-425e-9992-53f859c6c31e,executed,1,0.0,92.0,2026-02-16T22:45:50.556975+00:00,"{""amount"": 0, ""execution_timestamp"": ""2026-02-16 22:46:05.338487+00:00"", ""id"": ""71f63074-e200-425e-9992-53f859c6c31e"", ""order_type"": 1, ""price"": 92, ""session_id"": ""20ce9b67-b549-4136-b8d2-451ac12f4c6e"", ""status"": ""executed"", ""timestamp"": ""2026-02-16 22:45:50.556975+00:00"", ""trader_id"": ""371c5d88-aa0b-448d-94bc-1d7355ed4882""}",1771281965.342074
20ce9b67-b549-4136-b8d2-451ac12f4c6e,371c5d88-aa0b-448d-94bc-1d7355ed4882,NOISE,08cb3c8e-494a-4e4e-b6ff-ac3bcd19aa38,active,-1,1.0,91.0,2026-02-16T22:46:05.798664+00:00,"{""amount"": 1, ""id"": ""08cb3c8e-494a-4e4e-b6ff-ac3bcd19aa38"", ""order_type"": -1, ""price"": 91, ""session_id"": ""20ce9b67-b549-4136-b8d2-451ac12f4c6e"", ""status"": ""active"", ""timestamp"": ""2026-02-16 22:46:05.798664+00:00"", ""trader_id"": ""371c5d88-aa0b-448d-94bc-1d7355ed4882""}",1771281965.802487
20ce9b67-b549-4136-b8d2-451ac12f4c6e,371c5d88-aa0b-448d-94bc-1d7355ed4882,NOISE,08cb3c8e-494a-4e4e-b6ff-ac3bcd19aa38,executed,-1,0.0,91.0,2026-02-16T22:46:05.798664+00:00,"{""amount"": 0, ""execution_timestamp"": ""2026-02-16 22:46:05.816456+00:00"", ""id"": ""08cb3c8e-494a-4e4e-b6ff-ac3bcd19aa38"", ""order_type"": -1, ""price"": 91, ""session_id"": ""20ce9b67-b549-4136-b8d2-451ac12f4c6e"", ""status"": ""executed"", ""timestamp"": ""2026-02-16 22:46:05.798664+00:00"", ""trader_id"": ""371c5d88-aa0b-448d-94bc-1d7355ed4882""}",1771281965.820237
20ce9b67-b549-4136-b8d2-451ac12f4c6e,371c5d88-aa0b-448d-94bc-1d7355ed4882,NOISE,569ba142-88d5-4937-b0db-30065e7a3868,executed,1,0.0,91.0,2026-02-16T22:45:23.923131+00:00,"{""amount"": 0, ""execution_timestamp"": ""2026-02-16 22:46:05.824043+00:00"", ""id"": ""569ba142-88d5-4937-b0db-30065e7a3868"", ""order_type"": 1, ""price"": 91, ""session_id"": ""20ce9b67-b549-4136-b8d2-451ac12f4c6e"", ""status"": ""executed"", ""timestamp"": ""2026-02-16 22:45:23.923131+00:00"", ""trader_id"": ""371c5d88-aa0b-448d-94bc-1d7355ed4882""}",1771281965.827498
20ce9b67-b549-4136-b8d2-451ac12f4c6e,371c5d88-aa0b-448d-94bc-1d7355ed4882,NOISE,c8d7fd1d-a798-4dc9-ab95-c14d6d175444,active,-1,1.0,90.0,2026-02-16T22:46:06.202868+00:00,"{""amount"": 1, ""id"": ""c8d7fd1d-a798-4dc9-ab95-c14d6d175444"", ""order_type"": -1, ""price"": 90, ""session_id"": ""20ce9b67-b549-4136-b8d2-451ac12f4c6e"", ""status"": ""active"", ""timestamp"": ""2026-02-16 22:46:06.202868+00:00"", ""trader_id"": ""371c5d88-aa0b-448d-94bc-1d7355ed4882""}",1771281966.206703
20ce9b67-b549-4136-b8d2-451ac12f4c6e,371c5d88-aa0b-448d-94bc-1d7355ed4882,NOISE,c8d7fd1d-a798-4dc9-ab95-c14d6d175444,executed,-1,0.0,90.0,2026-02-16T22:46:06.202868+00:00,"{""amount"": 0, ""execution_timestamp"": ""2026-02-16 22:46:06.217128+00:00"", ""id"": ""c8d7fd1d-a798-4dc9-ab95-c14d6d175444"", ""order_type"": -1, ""price"": 90, ""session_id"": ""20ce9b67-b549-4136-b8d2-451ac12f4c6e"", ""status"": ""executed"", ""timestamp"": ""2026-02-16 22:46:06.202868+00:00"", ""trader_id"": ""371c5d88-aa0b-448d-94bc-1d7355ed4882""}",1771281966.220725
20ce9b67-b549-4136-b8d2-451ac12f4c6e,371c5d88-aa0b-448d-94bc-1d7355ed4882,NOISE,d5b81e88-8069-4bc3-9c47-f09fbafcb2b0,executed,1,0.0,90.0,2026-02-16T22:45:35.590649+00:00,"{""amount"": 0, ""execution_timestamp"": ""2026-02-16 22:46:06.223906+00:00"", ""id"": ""d5b81e88-8069-4bc3-9c47-f09fbafcb2b0"", ""order_type"": 1, ""price"": 90, ""session_id"": ""20ce9b67-b549-4136-b8d2-451ac12f4c6e"", ""status"": ""executed"", ""timestamp"": ""2026-02-16 22:45:35.590649+00:00"", ""trader_id"": ""371c5d88-aa0b-448d-94bc-1d7355ed4882""}",1771281966.227567
20ce9b67-b549-4136-b8d2-451ac12f4c6e,371c5d88-aa0b-448d-94bc-1d7355ed4882,NOISE,aaf8438a-0984-418a-bf74-bbdd95798b96,active,-1,1.0,115.0,2026-02-16T22:46:06.970463+00:00,"{""amount"": 1, ""id"": ""aaf8438a-0984-418a-bf74-bbdd95798b96"", ""order_type"": -1, ""price"": 115, ""session_id"": ""20ce9b67-b549-4136-b8d2-451ac12f4c6e"", ""status"": ""active"", ""timestamp"": ""2026-02-16 22:46:06.970463+00:00"", ""trader_id"": ""371c5d88-aa0b-448d-94bc-1d7355ed4882""}",1771281966.974984
20ce9b67-b549-4136-b8d2-451ac12f4c6e,371c5d88-aa0b-448d-94bc-1d7355ed4882,NOISE,79b23daf-805a-4f78-b10b-8e27896d2500,active,1,1.0,77.0,2026-02-16T22:46:07.213413+00:00,"{""amount"": 1, ""id"": ""79b23daf-805a-4f78-b10b-8e27896d2500"", ""order_type"": 1, ""price"": 77, ""session_id"": ""20ce9b67-b549-4136-b8d2-451ac12f4c6e"", ""status"": ""active"", ""timestamp"": ""2026-02-16 22:46:07.213413+00:00"", ""trader_id"": ""371c5d88-aa0b-448d-94bc-1d7355ed4882""}",1771281967.217941
20ce9b67-b549-4136-b8d2-451ac12f4c6e,371c5d88-aa0b-448d-94bc-1d7355ed4882,NOISE,fe2e6967-0b0f-4dff-8021-cf457918ac20,active,1,1.0,81.0,2026-02-16T22:46:07.919054+00:00,"{""amount"": 1, ""id"": ""fe2e6967-0b0f-4dff-8021-cf457918ac20"", ""order_type"": 1, ""price"": 81, ""session_id"": ""20ce9b67-b549-4136-b8d2-451ac12f4c6e"", ""status"": ""active"", ""timestamp"": ""2026-02-16 22:46:07.919054+00:00"", ""trader_id"": ""371c5d88-aa0b-448d-94bc-1d7355ed4882""}",1771281967.923134
20ce9b67-b549-4136-b8d2-451ac12f4c6e,371c5d88-aa0b-448d-94bc-1d7355ed4882,NOISE,ca3ab6a2-2adf-470f-a708-15eee63a7488,active,1,1.0,83.0,2026-02-16T22:46:13.939106+00:00,"{""amount"": 1, ""id"": ""ca3ab6a2-2adf-470f-a708-15eee63a7488"", ""order_type"": 1, ""price"": 83, ""session_id"": ""20ce9b67-b549-4136-b8d2-451ac12f4c6e"", ""status"": ""active"", ""timestamp"": ""2026-02-16 22:46:13.939106+00:00"", ""trader_id"": ""371c5d88-aa0b-448d-94bc-1d7355ed4882""}",1771281973.945859
20ce9b67-b549-4136-b8d2-451ac12f4c6e,371c5d88-aa0b-448d-94bc-1d7355ed4882,NOISE,07612c1d-6e4d-4e1b-bd75-9606d0c05e59,active,-1,1.0,86.0,2026-02-16T22:46:16.144528+00:00,"{""amount"": 1, ""id"": ""07612c1d-6e4d-4e1b-bd75-9606d0c05e59"", ""order_type"": -1, ""price"": 86, ""session_id"": ""20ce9b67-b549-4136-b8d2-451ac12f4c6e"", ""status"": ""active"", ""timestamp"": ""2026-02-16 22:46:16.144528+00:00"", ""trader_id"": ""371c5d88-aa0b-448d-94bc-1d7355ed4882""}",1771281976.148621
20ce9b67-b549-4136-b8d2-451ac12f4c6e,371c5d88-aa0b-448d-94bc-1d7355ed4882,NOISE,07612c1d-6e4d-4e1b-bd75-9606d0c05e59,executed,-1,0.0,86.0,2026-02-16T22:46:16.144528+00:00,"{""amount"": 0, ""execution_timestamp"": ""2026-02-16 22:46:16.159331+00:00"", ""id"": ""07612c1d-6e4d-4e1b-bd75-9606d0c05e59"", ""order_type"": -1, ""price"": 86, ""session_id"": ""20ce9b67-b549-4136-b8d2-451ac12f4c6e"", ""status"": ""executed"", ""timestamp"": ""2026-02-16 22:46:16.144528+00:00"", ""trader_id"": ""371c5d88-aa0b-448d-94bc-1d7355ed4882""}",1771281976.16364
20ce9b67-b549-4136-b8d2-451ac12f4c6e,371c5d88-aa0b-448d-94bc-1d7355ed4882,NOISE,cc6c82e6-95e7-4a41-bb94-0c931d145187,executed,1,0.0,86.0,2026-02-16T22:45:31.591782+00:00,"{""amount"": 0, ""execution_timestamp"": ""2026-02-16 22:46:16.166930+00:00"", ""id"": ""cc6c82e6-95e7-4a41-bb94-0c931d145187"", ""order_type"": 1, ""price"": 86, ""session_id"": ""20ce9b67-b549-4136-b8d2-451ac12f4c6e"", ""status"": ""executed"", ""timestamp"": ""2026-02-16 22:45:31.591782+00:00"", ""trader_id"": ""371c5d88-aa0b-448d-94bc-1d7355ed4882""}",1771281976.170491
20ce9b67-b549-4136-b8d2-451ac12f4c6e,371c5d88-aa0b-448d-94bc-1d7355ed4882,NOISE,33da1fb2-f47b-4c25-8712-889709e12035,active,1,1.0,106.0,2026-02-16T22:46:16.429836+00:00,"{""amount"": 1, ""id"": ""33da1fb2-f47b-4c25-8712-889709e12035"", ""order_type"": 1, ""price"": 106, ""session_id"": ""20ce9b67-b549-4136-b8d2-451ac12f4c6e"", ""status"": ""active"", ""timestamp"": ""2026-02-16 22:46:16.429836+00:00"", ""trader_id"": ""371c5d88-aa0b-448d-94bc-1d7355ed4882""}",1771281976.433986
20ce9b67-b549-4136-b8d2-451ac12f4c6e,371c5d88-aa0b-448d-94bc-1d7355ed4882,NOISE,cbb7bb86-f47a-48f4-a5fd-36e03d93989b,executed,-1,0.0,106.0,2026-02-16T22:45:15.884421+00:00,"{""amount"": 0, ""execution_timestamp"": ""2026-02-16 22:46:16.444447+00:00"", ""id"": ""cbb7bb86-f47a-48f4-a5fd-36e03d93989b"", ""order_type"": -1, ""price"": 106, ""session_id"": ""20ce9b67-b549-4136-b8d2-451ac12f4c6e"", ""status"": ""executed"", ""timestamp"": ""2026-02-16 22:45:15.884421+00:00"", ""trader_id"": ""371c5d88-aa0b-448d-94bc-1d7355ed4882""}",1771281976.447928
20ce9b67-b549-4136-b8d2-451ac12f4c6e,371c5d88-aa0b-448d-94bc-1d7355ed4882,NOISE,33da1fb2-f47b-4c25-8712-889709e12035,executed,1,0.0,106.0,2026-02-16T22:46:16.429836+00:00,"{""amount"": 0, ""execution_timestamp"": ""2026-02-16 22:46:16.450833+00:00"", ""id"": ""33da1fb2-f47b-4c25-8712-889709e12035"", ""order_type"": 1, ""price"": 106, ""session_id"": ""20ce9b67-b549-4136-b8d2-451ac12f4c6e"", ""status"": ""executed"", ""timestamp"": ""2026-02-16 22:46:16.429836+00:00"", ""trader_id"": ""371c5d88-aa0b-448d-94bc-1d7355ed4882""}",1771281976.455701
20ce9b67-b549-4136-b8d2-451ac12f4c6e,371c5d88-aa0b-448d-94bc-1d7355ed4882,NOISE,dbdd08a7-fcc7-4a21-a7d4-11854fbb8b43,active,-1,1.0,83.0,2026-02-16T22:46:18.188073+00:00,"{""amount"": 1, ""id"": ""dbdd08a7-fcc7-4a21-a7d4-11854fbb8b43"", ""order_type"": -1, ""price"": 83, ""session_id"": ""20ce9b67-b549-4136-b8d2-451ac12f4c6e"", ""status"": ""active"", ""timestamp"": ""2026-02-16 22:46:18.188073+00:00"", ""trader_id"": ""371c5d88-aa0b-448d-94bc-1d7355ed4882""}",1771281978.192396
20ce9b67-b549-4136-b8d2-451ac12f4c6e,371c5d88-aa0b-448d-94bc-1d7355ed4882,NOISE,dbdd08a7-fcc7-4a21-a7d4-11854fbb8b43,executed,-1,0.0,83.0,2026-02-16T22:46:18.188073+00:00,"{""amount"": 0, ""execution_timestamp"": ""2026-02-16 22:46:18.204083+00:00"", ""id"": ""dbdd08a7-fcc7-4a21-a7d4-11854fbb8b43"", ""order_type"": -1, ""price"": 83, ""session_id"": ""20ce9b67-b549-4136-b8d2-451ac12f4c6e"", ""status"": ""executed"", ""timestamp"": ""2026-02-16 22:46:18.188073+00:00"", ""trader_id"": ""371c5d88-aa0b-448d-94bc-1d7355ed4882""}",1771281978.20788
20ce9b67-b549-4136-b8d2-451ac12f4c6e,371c5d88-aa0b-448d-94bc-1d7355ed4882,NOISE,ca3ab6a2-2adf-470f-a708-15eee63a7488,executed,1,0.0,83.0,2026-02-16T22:46:13.939106+00:00,"{""amount"": 0, ""execution_timestamp"": ""2026-02-16 22:46:18.211636+00:00"", ""id"": ""ca3ab6a2-2adf-470f-a708-15eee63a7488"", ""order_type"": 1, ""price"": 83, ""session_id"": ""20ce9b67-b549-4136-b8d2-451ac12f4c6e"", ""status"": ""executed"", ""timestamp"": ""2026-02-16 22:46:13.939106+00:00"", ""trader_id"": ""371c5d88-aa0b-448d-94bc-1d7355ed4882""}",1771281978.215642
20ce9b67-b549-4136-b8d2-451ac12f4c6e,371c5d88-aa0b-448d-94bc-1d7355ed4882,NOISE,62f25f97-b443-4cea-95ff-53221ed254e1,active,-1,1.0,81.0,2026-02-16T22:46:18.669747+00:00,"{""amount"": 1, ""id"": ""62f25f97-b443-4cea-95ff-53221ed254e1"", ""order_type"": -1, ""price"": 81, ""session_id"": ""20ce9b67-b549-4136-b8d2-451ac12f4c6e"", ""status"": ""active"", ""timestamp"": ""2026-02-16 22:46:18.669747+00:00"", ""trader_id"": ""371c5d88-aa0b-448d-94bc-1d7355ed4882""}",1771281978.673766
20ce9b67-b549-4136-b8d2-451ac12f4c6e,371c5d88-aa0b-448d-94bc-1d7355ed4882,NOISE,62f25f97-b443-4cea-95ff-53221ed254e1,executed,-1,0.0,81.0,2026-02-16T22:46:18.669747+00:00,"{""amount"": 0, ""execution_timestamp"": ""2026-02-16 22:46:18.684498+00:00"", ""id"": ""62f25f97-b443-4cea-95ff-53221ed254e1"", ""order_type"": -1, ""price"": 81, ""session_id"": ""20ce9b67-b549-4136-b8d2-451ac12f4c6e"", ""status"": ""executed"", ""timestamp"": ""2026-02-16 22:46:18.669747+00:00"", ""trader_id"": ""371c5d88-aa0b-448d-94bc-1d7355ed4882""}",1771281978.68807
20ce9b67-b549-4136-b8d2-451ac12f4c6e,371c5d88-aa0b-448d-94bc-1d7355ed4882,NOISE,fe2e6967-0b0f-4dff-8021-cf457918ac20,executed,1,0.0,81.0,2026-02-16T22:46:07.919054+00:00,"{""amount"": 0, ""execution_timestamp"": ""2026-02-16 22:46:18.691247+00:00"", ""id"": ""fe2e6967-0b0f-4dff-8021-cf457918ac20"", ""order_type"": 1, ""price"": 81, ""session_id"": ""20ce9b67-b549-4136-b8d2-451ac12f4c6e"", ""status"": ""executed"", ""timestamp"": ""2026-02-16 22:46:07.919054+00:00"", ""trader_id"": ""371c5d88-aa0b-448d-94bc-1d7355ed4882""}",1771281978.695816
20ce9b67-b549-4136-b8d2-451ac12f4c6e,371c5d88-aa0b-448d-94bc-1d7355ed4882,NOISE,995a67e7-cf52-4e8a-9a28-79cc758fb780,active,1,1.0,106.0,2026-02-16T22:46:18.866033+00:00,"{""amount"": 1, ""id"": ""995a67e7-cf52-4e8a-9a28-79cc758fb780"", ""order_type"": 1, ""price"": 106, ""session_id"": ""20ce9b67-b549-4136-b8d2-451ac12f4c6e"", ""status"": ""active"", ""timestamp"": ""2026-02-16 22:46:18.866033+00:00"", ""trader_id"": ""371c5d88-aa0b-448d-94bc-1d7355ed4882""}",1771281978.870409
20ce9b67-b549-4136-b8d2-451ac12f4c6e,371c5d88-aa0b-448d-94bc-1d7355ed4882,NOISE,42ac3b45-23b1-4164-9dac-2231d16fe1d1,executed,-1,0.0,106.0,2026-02-16T22:45:18.351485+00:00,"{""amount"": 0, ""execution_timestamp"": ""2026-02-16 22:46:18.881271+00:00"", ""id"": ""42ac3b45-23b1-4164-9dac-2231d16fe1d1"", ""order_type"": -1, ""price"": 106, ""session_id"": ""20ce9b67-b549-4136-b8d2-451ac12f4c6e"", ""status"": ""executed"", ""timestamp"": ""2026-02-16 22:45:18.351485+00:00"", ""trader_id"": ""371c5d88-aa0b-448d-94bc-1d7355ed4882""}",1771281978.884683
20ce9b67-b549-4136-b8d2-451ac12f4c6e,371c5d88-aa0b-448d-94bc-1d7355ed4882,NOISE,995a67e7-cf52-4e8a-9a28-79cc758fb780,executed,1,0.0,106.0,2026-02-16T22:46:18.866033+00:00,"{""amount"": 0, ""execution_timestamp"": ""2026-02-16 22:46:18.888010+00:00"", ""id"": ""995a67e7-cf52-4e8a-9a28-79cc758fb780"", ""order_type"": 1, ""price"": 106, ""session_id"": ""20ce9b67-b549-4136-b8d2-451ac12f4c6e"", ""status"": ""executed"", ""timestamp"": ""2026-02-16 22:46:18.866033+00:00"", ""trader_id"": ""371c5d88-aa0b-448d-94bc-1d7355ed4882""}",1771281978.893122
20ce9b67-b549-4136-b8d2-451ac12f4c6e,371c5d88-aa0b-448d-94bc-1d7355ed4882,NOISE,669f2a94-43e9-4d3a-acef-56431d43914c,active,-1,1.0,77.0,2026-02-16T22:46:19.299340+00:00,"{""amount"": 1, ""id"": ""669f2a94-43e9-4d3a-acef-56431d43914c"", ""order_type"": -1, ""price"": 77, ""session_id"": ""20ce9b67-b549-4136-b8d2-451ac12f4c6e"", ""status"": ""active"", ""timestamp"": ""2026-02-16 22:46:19.299340+00:00"", ""trader_id"": ""371c5d88-aa0b-448d-94bc-1d7355ed4882""}",1771281979.303182
20ce9b67-b549-4136-b8d2-451ac12f4c6e,371c5d88-aa0b-448d-94bc-1d7355ed4882,NOISE,669f2a94-43e9-4d3a-acef-56431d43914c,executed,-1,0.0,77.0,2026-02-16T22:46:19.299340+00:00,"{""amount"": 0, ""execution_timestamp"": ""2026-02-16 22:46:19.319037+00:00"", ""id"": ""669f2a94-43e9-4d3a-acef-56431d43914c"", ""order_type"": -1, ""price"": 77, ""session_id"": ""20ce9b67-b549-4136-b8d2-451ac12f4c6e"", ""status"": ""executed"", ""timestamp"": ""2026-02-16 22:46:19.299340+00:00"", ""trader_id"": ""371c5d88-aa0b-448d-94bc-1d7355ed4882""}",1771281979.322373
20ce9b67-b549-4136-b8d2-451ac12f4c6e,371c5d88-aa0b-448d-94bc-1d7355ed4882,NOISE,79b23daf-805a-4f78-b10b-8e27896d2500,executed,1,0.0,77.0,2026-02-16T22:46:07.213413+00:00,"{""amount"": 0, ""execution_timestamp"": ""2026-02-16 22:46:19.325712+00:00"", ""id"": ""79b23daf-805a-4f78-b10b-8e27896d2500"", ""order_type"": 1, ""price"": 77, ""session_id"": ""20ce9b67-b549-4136-b8d2-451ac12f4c6e"", ""status"": ""executed"", ""timestamp"": ""2026-02-16 22:46:07.213413+00:00"", ""trader_id"": ""371c5d88-aa0b-448d-94bc-1d7355ed4882""}",1771281979.329119
20ce9b67-b549-4136-b8d2-451ac12f4c6e,371c5d88-aa0b-448d-94bc-1d7355ed4882,NOISE,1d5fecff-6a25-4a67-b93a-58e9a2f96b9d,active,1,1.0,96.0,2026-02-16T22:46:22.958943+00:00,"{""amount"": 1, ""id"": ""1d5fecff-6a25-4a67-b93a-58e9a2f96b9d"", ""order_type"": 1, ""price"": 96, ""session_id"": ""20ce9b67-b549-4136-b8d2-451ac12f4c6e"", ""status"": ""active"", ""timestamp"": ""2026-02-16 22:46:22.958943+00:00"", ""trader_id"": ""371c5d88-aa0b-448d-94bc-1d7355ed4882""}",1771281982.963216
20ce9b67-b549-4136-b8d2-451ac12f4c6e,371c5d88-aa0b-448d-94bc-1d7355ed4882,NOISE,8aebe75e-1011-4adf-994b-bc66a9bdf40b,active,1,1.0,106.0,2026-02-16T22:46:28.601196+00:00,"{""amount"": 1, ""id"": ""8aebe75e-1011-4adf-994b-bc66a9bdf40b"", ""order_type"": 1, ""price"": 106, ""session_id"": ""20ce9b67-b549-4136-b8d2-451ac12f4c6e"", ""status"": ""active"", ""timestamp"": ""2026-02-16 22:46:28.601196+00:00"", ""trader_id"": ""371c5d88-aa0b-448d-94bc-1d7355ed4882""}",1771281988.605082
20ce9b67-b549-4136-b8d2-451ac12f4c6e,371c5d88-aa0b-448d-94bc-1d7355ed4882,NOISE,f5aa5beb-2ce1-4b78-bd2c-e04735028320,executed,-1,0.0,106.0,2026-02-16T22:45:23.337249+00:00,"{""amount"": 0, ""execution_timestamp"": ""2026-02-16 22:46:28.616231+00:00"", ""id"": ""f5aa5beb-2ce1-4b78-bd2c-e04735028320"", ""order_type"": -1, ""price"": 106, ""session_id"": ""20ce9b67-b549-4136-b8d2-451ac12f4c6e"", ""status"": ""executed"", ""timestamp"": ""2026-02-16 22:45:23.337249+00:00"", ""trader_id"": ""371c5d88-aa0b-448d-94bc-1d7355ed4882""}",1771281988.619705
20ce9b67-b549-4136-b8d2-451ac12f4c6e,371c5d88-aa0b-448d-94bc-1d7355ed4882,NOISE,8aebe75e-1011-4adf-994b-bc66a9bdf40b,executed,1,0.0,106.0,2026-02-16T22:46:28.601196+00:00,"{""amount"": 0, ""execution_timestamp"": ""2026-02-16 22:46:28.623266+00:00"", ""id"": ""8aebe75e-1011-4adf-994b-bc66a9bdf40b"", ""order_type"": 1, ""price"": 106, ""session_id"": ""20ce9b67-b549-4136-b8d2-451ac12f4c6e"", ""status"": ""executed"", ""timestamp"": ""2026-02-16 22:46:28.601196+00:00"", ""trader_id"": ""371c5d88-aa0b-448d-94bc-1d7355ed4882""}",1771281988.62649
